Iteration,MinCost,AvgCost,StdDevCost
153,75520.0,79699.0,1843.0034775284116
154,75520.0,79580.97,1772.7382714007415
155,75520.0,79632.63,1936.3077415013295
156,75518.0,79376.06,1798.1431995424073
157,75518.0,79420.51,1905.7915161237581
158,75518.0,79171.82,1831.6381329566739
159,75518.0,79036.78,1834.8973525909983
160,75518.0,79034.02,1878.9176874902307
161,75518.0,79015.1,1829.554217934969
162,75518.0,78860.58,1747.8991035994145
163,75518.0,78735.06,1708.1752968733872
164,74825.0,78544.64,1730.417976715861
165,74825.0,78388.48,1686.4353325606917
166,74825.0,78297.16,1630.751222565536
167,74825.0,78248.47,1602.562641300779
168,74350.0,78014.96,1668.6111076841328
169,74350.0,77940.34,1616.4411790264826
170,74350.0,77956.72,1648.1723767356202
171,74350.0,77936.09,1631.3005661964098
172,74350.0,77875.2,1555.7526743793128
173,74350.0,77868.06,1545.6562453168133
174,74350.0,77813.32,1534.5696193942056
175,74350.0,77633.6,1526.6288601908705
176,74350.0,77565.32,1475.0691329801145
177,74307.0,77453.3,1506.2379820552458
178,72715.0,77291.24,1589.1466175659225
179,72715.0,77163.28,1660.1327321888598
180,72715.0,77071.87,1747.152654197883
181,72715.0,76976.5,1714.3730514669087
182,72277.0,76738.5,1734.8139509597115
183,72277.0,76688.12,1678.5689388357698
184,72277.0,76719.46,1751.3206527323512
185,72277.0,76513.8,1655.8467576585958
186,72277.0,76498.34,1635.3545392638591
187,72277.0,76418.1,1560.49132705638
188,72277.0,76186.28,1669.0787520078375
189,72277.0,76011.78,1692.0163966299638
190,71411.0,75833.34,1751.9433205397481
191,71411.0,75698.52,1720.553918793232
192,71411.0,75733.44,1798.417566595251
193,71411.0,75662.01,1696.4879139926793
194,71411.0,75558.84,1715.8684859306966
195,71411.0,75502.98,1668.3805671271998
196,71411.0,75427.48,1656.8090328438975
197,71411.0,75342.94,1660.6037895472193
198,71411.0,75310.39,1673.8194808414808
199,71411.0,75270.03,1622.741099454434
200,71411.0,75212.06,1614.5346067407897
201,71411.0,75168.55,1627.2622753036042
202,71411.0,75168.68,1627.6298742886136
203,71411.0,75180.24,1680.1929069140972
204,71411.0,75156.84,1607.435775426568
205,71411.0,74912.44,1656.4342640476596
206,71411.0,74810.18,1675.8887729780695
207,71411.0,74745.48,1650.8742861547237
208,71411.0,74740.12,1866.473838958144
209,71411.0,74463.38,1671.1521325423996
210,71411.0,74400.02,1609.0862390961165
211,71411.0,74366.58,1577.590325768891
212,71411.0,74302.99,1656.1422893964373
213,71411.0,74307.1,1716.562724125916
214,71411.0,74143.72,1482.9655388763927
215,71411.0,74150.09,1494.4734493486596
216,71411.0,74086.94,1444.129774100806
217,71229.0,73929.14,1439.3907803601699
218,71229.0,73817.5,1387.4515006538668
219,71229.0,73830.51,1412.5468759183416
220,71229.0,73793.51,1424.793867742122
221,71229.0,73832.0,1595.6730633975512
222,71229.0,73681.58,1348.631855779865
223,71229.0,73573.24,1303.6893501199438
224,71229.0,73510.95,1352.5340480040054
225,71229.0,73382.96,1270.2524199957465
226,70780.0,73338.06,1455.4839649138057
227,70780.0,73288.06,1520.2952253168503
228,70780.0,73259.39,1372.898974374438
229,70780.0,73227.47,1322.0646651691773
230,70780.0,73188.55,1389.0561025605143
231,70780.0,73202.47,1474.5923213696808
232,70780.0,73157.77,1252.2895464635237
233,70780.0,73007.74,1139.8480106017325
234,70743.0,72895.74,1110.2435406684244
235,70743.0,72841.2,1080.4163993385123
236,70743.0,72764.44,1027.8825574544944
237,70743.0,72810.86,1191.9372824324798
238,70743.0,72828.7,1294.3383747238695
239,70743.0,72774.21,1047.5603239060852
240,70743.0,72725.42,1003.4513590099871
241,70743.0,72694.33,1145.7064871276868
242,70743.0,72584.22,1017.258452504534
243,70743.0,72558.52,1007.6338568621786
244,70743.0,72522.61,1027.0100753393244
245,70743.0,72462.72,953.9383975197907
246,70743.0,72437.4,1012.4571970002365
247,70743.0,72474.81,1319.5018396915918
248,70743.0,72404.96,962.6885744170496
249,70743.0,72298.06,876.7471655632725
250,70743.0,72231.04,826.3086213865723
251,70743.0,72262.5,935.885854863366
252,70743.0,72235.61,835.7913191652084
253,70743.0,72236.25,837.3098743939282
254,70743.0,72182.54,808.7683667844034
255,70743.0,72166.86,786.4628141112573
256,70743.0,72193.94,880.4136633343775
257,70743.0,72058.76,759.4269918560941
258,70743.0,72064.41,771.430588863537
259,70743.0,72075.59,806.4008965518304
260,70397.0,72040.89,941.8021827401661
261,70397.0,72040.72,1083.02205392731
262,70397.0,71925.93,736.7826352569404
263,70397.0,71864.56,714.0815718901667
264,70397.0,71855.92,723.1368212324845
265,70121.0,71783.94,707.9368347672001
266,70121.0,71793.61,730.0364442957625
267,70121.0,71846.07,1015.5231050393127
268,70121.0,71776.7,697.8374749281822
269,70121.0,71869.98,1252.9578175362699
270,70121.0,71742.72,683.083858081654
271,70121.0,71805.08,993.6250098513121
272,70121.0,71681.12,663.4554978110872
273,70121.0,71664.42,647.3765890737849
274,70121.0,71713.41,873.3711314397352
275,70121.0,71667.76,653.6669853042662
276,70121.0,71697.05,771.1185156326588
277,70121.0,71667.68,653.4970710096426
278,70121.0,71656.18,706.8970233465137
279,70121.0,71662.04,854.5185060440277
280,70121.0,71580.18,589.5113775343308
281,70121.0,71531.46,561.6480514854242
282,70121.0,71511.28,538.6731562765397
283,70121.0,71561.43,790.7123275562959
284,70121.0,71543.08,853.4967490307508
285,70121.0,71533.66,781.3539042177773
286,70121.0,71478.74,524.3685499356499
287,70121.0,71432.06,515.1890664032129
288,70121.0,71394.12,530.334014817763
289,70121.0,71353.76,547.6503182790193
290,70121.0,71357.86,555.1549245958557
291,70121.0,71378.98,635.6836768155189
292,70121.0,71308.2,528.9261467226485
293,70121.0,71352.0,736.2221886843068
294,70121.0,71366.53,844.8535639656463
295,70121.0,71293.26,516.5187592787591
296,70121.0,71380.96,1085.5863836487802
297,70121.0,71369.78,988.2935254898985
298,70121.0,71339.28,743.9032884900178
299,69939.0,71302.64,804.6863937728986
300,69939.0,71245.69,663.1660775127422
301,69939.0,71155.82,534.9561934297881
302,69939.0,71175.26,596.9070384283071
303,69939.0,71118.54,541.266909270008
304,69939.0,71133.61,584.5459067265009
305,69939.0,71098.28,527.5542593569467
306,69939.0,71110.05,559.2633209153021
307,69939.0,71155.79,842.4669797803365
308,69939.0,71101.8,534.5239740066659
309,69939.0,71087.22,628.8762236294712
310,69929.0,71049.02,645.2523894264988
311,69929.0,70961.76,523.1975334325449
312,69929.0,71024.7,878.6428182260423
313,67994.0,70879.38,650.4713718962316
314,67994.0,70867.34,639.8274265437327
315,67994.0,70862.95,728.8896547406052
316,67994.0,70946.65,1354.2489839782272
317,67994.0,70842.52,652.7207468231214
318,67994.0,70825.64,630.3813743851551
319,67994.0,70935.74,1393.0992091249807
320,67994.0,70827.96,642.0096434028247
321,67994.0,70761.08,623.1468474888993
322,67994.0,70761.21,623.2883032673556
323,67994.0,70723.62,638.3156462459809
324,67994.0,70643.74,697.1491387186544
325,67994.0,70586.36,699.3745765924283
326,67994.0,70593.7,711.5548702196713
327,67994.0,70525.08,721.1864198119736
328,67994.0,70536.9,744.3719541066858
329,67994.0,70570.18,894.3459477984089
330,67994.0,70560.73,841.1594794080252
331,67994.0,70512.86,710.8859463281495
332,67994.0,70502.72,702.9502630508308
333,67762.0,70498.32,1086.4191657166048
334,67762.0,70466.38,934.9907014067957
335,67762.0,70381.84,902.7795990408979
336,67762.0,70399.53,980.6298167375635
337,67762.0,70381.11,900.1694553715085
338,67762.0,70270.78,865.8150428843613
339,65825.0,70062.66,1188.705290250997
340,65825.0,69998.68,1343.757447750091
341,65825.0,69905.98,1298.220359032341
342,65825.0,69831.62,1311.1873390098754
343,65825.0,69783.32,1312.0789339399093
344,65825.0,69747.23,1307.7666895293
345,65825.0,69808.84,1507.3223078684864
346,64963.0,69576.6,1452.6947026095672
347,64963.0,69366.74,1623.2536700010005
348,64963.0,69179.3,1714.2563867741487
349,64963.0,69181.14,1817.7103480739029
350,64963.0,68998.98,1696.6654341842282
351,64963.0,68893.44,1746.4957834521565
352,64963.0,68878.64,1733.4020471228528
353,64963.0,68754.24,1757.8012500699488
354,64963.0,68615.12,1747.0036297684794
355,64963.0,68619.49,1868.5619950089745
356,64766.0,68430.82,1759.2834938454837
357,64766.0,68405.12,1808.2461913370228
358,64766.0,68429.47,1893.9385047294882
359,64766.0,68267.0,1775.1243063600655
360,64766.0,68119.6,1785.2580607392154
361,64766.0,68087.64,1807.7836506830035
362,64766.0,67971.46,1759.1633251192013
363,64766.0,67875.72,1762.4087057378622
364,64766.0,67914.84,1854.1177145461772
365,64766.0,67708.38,1742.0749834840085
366,64766.0,67717.29,1775.4311998366863
367,64766.0,67624.28,1693.1673748309465
368,64766.0,67524.4,1691.2201799203133
369,64766.0,67435.94,1640.550614761995
370,64766.0,67302.04,1561.1041153587094
371,64326.0,67204.71,1600.937820450718
372,64326.0,67114.62,1532.5877487689793
373,64326.0,67066.45,1708.52035561639
374,64326.0,66965.46,1469.460331227252
375,64326.0,66976.73,1492.1037812566537
376,64326.0,66938.38,1437.0088025429277
377,64326.0,66867.88,1403.6486313903633
378,64056.0,66679.5,1402.2654289874415
379,64056.0,66738.35,1814.993137282849
380,64056.0,66600.18,1330.8047491664734
381,64056.0,66631.4,1415.8631375392272
382,64056.0,66660.65,1549.3315689696833
383,64056.0,66640.52,1721.1980175905314
384,64056.0,66536.36,1292.0011846008892
385,64056.0,66452.9,1266.204441181868
386,64056.0,66525.05,1597.1188034151442
387,64056.0,66394.08,1220.0936350886511
388,64056.0,66316.48,1211.407750086525
389,64056.0,66216.9,1156.6881711388446
390,63464.0,66149.53,1257.0197273911438
391,63464.0,66044.42,1185.896261496048
392,63464.0,66106.61,1427.9540558987098
393,63464.0,66047.13,1190.7147471967914
394,63464.0,66122.69,1549.689872493555
395,63464.0,65972.83,1161.128874732419
396,63464.0,66023.44,1346.3821580649217
397,63464.0,65867.5,1124.9258426737078
398,63464.0,65930.05,1467.5334379202884
399,63464.0,65809.0,1069.1753170485458
400,63464.0,65838.21,1703.9651517219559
401,63464.0,65710.39,1090.8125402097226
402,63464.0,65699.01,1053.2808051248464
403,63464.0,65725.43,1155.8374571598454
404,63464.0,65775.15,1463.179030830686
405,63452.0,65550.3,1010.0254072211864
406,63452.0,65498.96,974.4400507600519
407,63452.0,65471.9,946.4630222704174
408,63452.0,65515.79,1106.307821475825
409,63452.0,65402.38,902.4037683942378
410,63261.0,65329.32,925.181400503914
411,63261.0,65305.8,905.0762343023873
412,63261.0,65223.34,888.4234728274051
413,63261.0,65217.52,879.9724798267985
414,63261.0,65257.61,1227.5552849777348
415,63261.0,65175.44,849.515873062922
416,63261.0,65183.14,959.3201403687779
417,63261.0,65111.55,841.2736541168463
418,63261.0,65045.26,819.2388882124652
419,63261.0,65057.66,846.3491556877299
420,63261.0,64994.2,823.1472983296943
421,63261.0,64968.92,805.8275084243112
422,63261.0,64988.14,855.7758252196091
423,63261.0,64943.52,777.5035480772594
424,63261.0,65005.65,1062.557723922172
425,63261.0,64869.1,764.6819963589803
426,63261.0,64928.79,1219.2465656206614
427,63261.0,64901.2,1173.4032003991938
428,63261.0,64897.64,1145.6045249896526
429,63261.0,64894.96,1124.9675364115171
430,63233.0,64761.32,742.9075405037788
431,63233.0,64803.89,906.5156279609159
432,63233.0,64726.2,734.7334017976668
433,63148.0,64715.29,910.8313473598355
434,63148.0,64706.44,862.7712376318815
435,63148.0,64764.74,1262.6120401930293
436,63148.0,64700.86,835.8719395899946
437,63148.0,64725.57,973.8028989274965
438,63148.0,64715.89,914.3083149837831
439,63148.0,64648.7,736.2567418360187
440,63148.0,64648.08,735.4208810764299
441,63148.0,64703.11,1047.9025698310822
442,63148.0,64663.1,804.3917270242468
443,63148.0,64635.32,722.5649721581437
444,63148.0,64614.48,708.76692583071
445,63148.0,64632.05,753.6033891788294
446,63148.0,64626.02,733.7961346809666
447,63148.0,64566.92,686.4788457458582
448,63148.0,64556.62,795.1878855549381
449,63148.0,64564.72,839.7694979558198
450,63148.0,64587.36,989.2105567858471
451,63148.0,64605.45,1127.2143852000916
452,63148.0,64482.56,693.0230121385114
453,63148.0,64458.52,677.4139548773898
454,63148.0,64483.3,756.9559385653123
455,63148.0,64451.52,827.0669788322754
456,63148.0,64381.84,646.2930929695923
457,63148.0,64407.24,1053.4021757326989
458,63148.0,64372.62,1033.7842298755547
459,63148.0,64326.69,722.4439399452641
460,62879.0,64312.94,952.8437375996277
461,62879.0,64213.8,646.5299761813137
462,62879.0,64256.74,824.6990099240431
463,62879.0,64236.08,712.7263869299793
464,62879.0,64226.54,676.2378312727294
465,62879.0,64126.7,669.9143997782874
466,62879.0,64109.29,661.7647709119926
467,62879.0,64154.12,861.6239222737165
468,62879.0,64072.5,655.9818687442604
469,62879.0,64184.43,1372.1963390966698
470,61690.0,63973.12,720.6784300892872
471,61690.0,63995.57,782.2439782543241
472,61690.0,63975.59,724.3082955273237
473,61690.0,63976.61,726.0471628808095
474,61690.0,63965.89,825.036869638337
475,61690.0,63999.35,1080.12768020987
476,61690.0,63987.0,1110.1721315256304
477,61690.0,63934.96,776.1624181793005
478,61690.0,63865.72,711.217139696436
479,61690.0,63860.08,704.5607798659053
480,61690.0,63918.15,969.6631548318127
481,61690.0,63758.84,755.0837363424595
482,61690.0,63789.67,853.0050985080969
483,61690.0,63672.0,761.327654810856
484,61690.0,63682.76,968.2253903222361
485,61690.0,63574.42,780.7200791706346
486,61690.0,63652.99,1183.9337486156526
487,61690.0,63663.74,1267.3216139288847
488,61690.0,63623.87,981.8863586551813
489,61690.0,63606.76,886.6122576152077
490,61690.0,63505.52,776.1555930652465
491,61690.0,63437.76,755.1782065422464
492,61690.0,63534.79,1316.1861516356932
493,61690.0,63424.1,740.5927260367779
494,61690.0,63402.94,722.8480821714822
495,61690.0,63484.68,1174.6925140760295
496,61690.0,63437.83,851.4813123924303
497,61690.0,63438.96,933.197943859845
498,61690.0,63429.08,870.6705030311323
499,61690.0,63360.06,688.6131402824789
500,61690.0,63434.29,1094.0256335057588
501,61690.0,63367.11,880.4418529719304
502,61690.0,63374.1,927.599187432402
503,61690.0,63330.25,708.2038509104879
504,61690.0,63313.04,888.752660369088
505,61690.0,63237.0,665.8653365843926
506,61690.0,63316.23,1105.3203005317855
507,61690.0,63217.28,652.0247265559827
508,61690.0,63174.98,659.0399963338164
509,61690.0,63211.01,813.4416531819065
510,61690.0,63127.56,645.5485854384751
511,61690.0,63204.66,1072.1731374958415
512,61256.0,63053.22,671.4830048918482
513,61256.0,63090.88,814.9012492692633
514,61256.0,63021.04,670.5744547728756
515,61256.0,63027.04,959.0741950001321
516,61256.0,62976.87,701.539384626279
517,61256.0,62980.12,710.3608882217204
518,61256.0,62958.41,860.3790812980948
519,61256.0,62874.56,714.7779244017831
520,61256.0,63007.58,1683.2938860064414
521,61256.0,62905.63,865.6759098583551
522,61256.0,62848.88,705.6690253463966
523,61256.0,62784.44,689.126197118899
524,61256.0,62819.75,814.74810354012
525,61256.0,62778.28,682.3240155690127
526,61256.0,62843.03,1001.4516378384395
527,61256.0,62756.67,670.7883505339976
528,61256.0,62754.56,682.5590190931877
529,61256.0,62679.4,645.5567169098891
530,61256.0,62724.93,835.9332201712399
531,61256.0,62688.79,664.0598320219726
532,61256.0,62717.01,787.3600628593367
533,61256.0,62750.84,1021.9529800012001
534,61256.0,62639.68,655.4583080069651
535,61256.0,62735.55,1228.9506435750113
536,61256.0,62682.32,826.6269159553289
537,61256.0,62718.0,1436.1475121893561
538,61256.0,62646.93,868.477028243038
539,61256.0,62647.22,870.366642585326
540,61256.0,62584.72,653.9764008963114
541,61256.0,62559.24,674.7709243914118
542,61256.0,62608.91,941.18636820609
543,61256.0,62507.44,641.6320780917703
544,61256.0,62550.71,818.6650663171605
545,61256.0,62536.11,735.6121191211981
546,61256.0,62553.92,924.648463695334
547,61256.0,62449.08,618.1055723627304
548,61256.0,62442.34,680.4919524680196
549,61256.0,62408.8,602.3599380349717
550,61256.0,62408.53,692.0338704707941
551,61256.0,62430.31,827.6934202219973
552,61256.0,62395.9,634.6789930684836
553,61256.0,62409.76,915.2862015277356
554,61256.0,62342.24,584.1586736149657
555,61256.0,62363.54,650.5196278842217
556,61256.0,62315.84,574.8189476924562
557,61256.0,62262.94,567.8287339604356
558,61116.0,62259.19,724.0988086908269
559,60819.0,62143.72,596.0114919914369
560,60819.0,62172.53,785.4335797391261
561,60819.0,62157.64,692.8606127403034
562,60819.0,62217.89,1143.2811357905566
563,60819.0,62087.72,574.9662806099013
564,60819.0,62184.0,1191.6527356676702
565,60819.0,62086.82,573.6790250988647
566,60819.0,62204.35,1378.473972341967
567,60819.0,62167.01,1049.580103583516
568,60819.0,62072.92,562.3423537563953
569,60819.0,62065.44,553.8291739691888
570,60819.0,62083.76,688.887774648822
571,60819.0,62056.25,558.0039711491145
572,60819.0,61988.36,531.7080447468186
573,60819.0,62009.63,603.6725424307855
574,60819.0,61983.36,524.7653736421044
575,60819.0,61985.2,527.8437555783248
576,60819.0,61992.91,683.9272968479452
577,60819.0,61984.96,634.1450128903778
578,60819.0,61989.7,663.1295027170314
579,60819.0,62009.2,801.0591347545682
580,60819.0,61982.05,764.751433506669
581,60819.0,61968.27,760.234796997386
582,60819.0,61900.3,482.7755297456698
583,60819.0,61912.12,515.4933359355283
584,60819.0,61922.96,632.3542019846763
585,60819.0,61947.39,818.2939248055904
586,60819.0,61873.72,454.6816419821187
587,60819.0,61906.81,605.6840976628131
588,60819.0,61946.25,918.5619896271992
589,60819.0,61871.53,452.27567027112116
590,60819.0,61992.72,1378.700633190395
591,60819.0,61839.04,449.6504572858497
592,60819.0,61846.0,466.41876532410726
593,60819.0,61845.62,465.25020486971647
594,60819.0,61865.57,559.1576322261618
595,60819.0,61864.86,554.8581585969662
596,60819.0,61842.2,472.78258611900435
597,60819.0,61832.65,443.035337875051
598,60819.0,61845.45,486.77979953190663
599,60819.0,61945.68,1299.3663092663921
600,60819.0,61869.21,631.9198788076882
601,60819.0,61822.04,428.42176707661633
602,60819.0,61827.76,442.1740851928815
603,60819.0,61797.2,419.8808873906499
604,60819.0,61841.47,662.1531370224617
605,60645.0,61759.36,436.5964671770892
606,60645.0,61814.81,1072.1012474330373
607,60645.0,61738.36,487.0988848646275
608,60645.0,61693.02,444.69226631140293
609,60645.0,61786.14,1096.2815020409546
610,60645.0,61686.41,437.4247893794273
611,60645.0,61661.82,427.22112127637894
612,60645.0,61647.28,415.9000967841322
613,60645.0,61629.44,407.55631252476985
614,60645.0,61640.56,439.0019976485232
615,60645.0,61647.59,471.4993084605617
616,60645.0,61622.56,399.53124857244717
617,60645.0,61633.6,491.9958938811986
618,60645.0,61576.72,371.1513095025458
619,60645.0,61627.52,796.0931050569349
620,60645.0,61540.54,343.35629284809073
621,60184.0,61539.26,564.6644416971656
622,60184.0,61544.57,604.9072264622589
623,60068.0,61445.9,420.6728736995846
624,60068.0,61507.87,796.3940912549882
625,60068.0,61469.7,511.6070244579793
626,60068.0,61424.5,417.5369940665634
627,60068.0,61409.42,409.1704389136733
628,60068.0,61375.46,396.49154321168544
629,60068.0,61393.44,531.60166449793
630,60068.0,61381.96,726.5378801639536
631,60068.0,61371.16,640.9655078256725
632,60068.0,61387.51,799.8106151464921
633,60068.0,61288.42,424.48562289010925
634,60068.0,61372.68,990.1055946134476
635,60068.0,61275.08,418.0000405973592
636,60068.0,61381.9,1196.8728909837157
637,60068.0,61256.96,413.73177081512387
638,59940.0,61218.74,444.70409228718563
639,59940.0,61234.52,554.8215197591734
640,59940.0,61215.04,637.6639804153846
641,59833.0,61126.2,480.1402572860004
642,59813.0,61167.92,987.1772294903496
643,59813.0,61121.37,633.3783820501651
644,59813.0,61139.12,754.1039539303141
645,59813.0,61131.94,997.9880853927358
646,59813.0,61072.97,755.0162143552905
647,59813.0,61099.61,962.5899081187799
648,59813.0,61036.76,623.7048175170202
649,59813.0,60976.66,542.2005894426151
650,59813.0,60968.4,535.8236555985467
651,59813.0,61089.51,1379.6768945054937
652,59813.0,61030.26,863.8312431057681
653,59813.0,61021.4,795.921751394843
654,59813.0,61041.92,958.3653136165949
655,59813.0,61078.39,1277.805053775632
656,59813.0,60969.22,536.8308723001551
657,59813.0,61009.64,712.8359285348214
658,59813.0,60941.82,537.8047293104504
659,59813.0,60949.44,552.1174542000309
660,59813.0,61006.65,933.8842678606251
661,59813.0,60921.38,525.1418236529014
662,59813.0,60993.16,936.37687439892
663,59813.0,60931.49,545.9656905452258
664,59813.0,60876.62,524.5552186126237
665,59813.0,60930.59,795.8085665827333
666,59813.0,60960.55,1310.5500454836404
667,59813.0,60918.49,940.8174555924624
668,59487.0,60924.92,1360.3713967037447
669,59487.0,60820.03,585.7948662744795
670,59487.0,60850.75,746.1944038813467
671,59487.0,60800.8,550.8647746952059
672,59487.0,60788.46,543.0051885087976
673,59487.0,60900.45,1299.516983888299
674,59487.0,60819.9,657.9704715366347
675,59396.0,60823.6,994.4390327712352
676,59396.0,60695.74,569.722413712914
677,59396.0,60696.32,570.4530519196513
678,59396.0,60755.78,876.2517347350946
679,59396.0,60688.46,563.1809085521062
680,59396.0,60660.3,565.4682604137508
681,59396.0,60844.63,1991.145498719445
682,59396.0,60651.94,558.5735226467687
683,59396.0,60670.82,610.7504802215951
684,59396.0,60652.58,559.3793129510384
685,59396.0,60689.19,707.6779455702041
