Iteration,MinCost,AvgCost,StdDevCost
282,81938.0,87095.95,2360.0089170136284
283,81938.0,87120.2,2476.212034621438
284,81938.0,87025.5,2678.744076667801
285,81938.0,86907.61,2180.6527513845967
286,81938.0,87045.32,2802.773532114793
287,81938.0,87053.59,2857.000019781292
288,81938.0,86917.35,2248.5835468515993
289,78841.0,86778.21,2834.65882469553
290,78841.0,86841.78,3232.961939244887
291,78841.0,86730.4,2598.114117912639
292,78841.0,86735.23,2619.019678787998
293,78841.0,86646.66,2366.4498715044515
294,78841.0,86868.13,3438.555318720202
295,78841.0,86800.19,2978.4866664333435
296,78841.0,86686.57,2448.877051473251
297,78841.0,86714.15,2541.146485766063
298,78841.0,86874.9,3488.3271684782426
299,78841.0,86765.34,2777.6296239197854
300,78841.0,86658.1,2648.376901447604
301,78841.0,86575.81,2697.2258651391726
302,78841.0,86534.29,3083.4028634093224
303,78841.0,86153.34,2461.9157163362506
304,78841.0,86156.21,2465.807599361862
305,78841.0,86400.93,3711.403424432446
306,78841.0,86106.28,2422.7424817609676
307,78841.0,86105.82,2422.1600651926665
308,78841.0,86218.27,2796.1750601075887
309,78841.0,86177.92,2612.917471086117
310,78841.0,86151.25,2520.0976507254472
311,78841.0,86131.35,2467.4001340919904
312,78841.0,86191.67,2669.9347816912773
313,78841.0,86071.72,2390.818126656119
314,78841.0,86210.55,2912.3488051968147
315,78841.0,86205.29,2882.1395331919443
316,78841.0,86132.57,2540.4239098062258
317,78841.0,85930.26,2337.81158835058
318,78841.0,86065.65,2941.7330025141314
319,78841.0,86061.92,2918.5807561037245
320,78841.0,86049.73,2845.0143485640547
321,78841.0,85732.6,2428.249175971457
322,78841.0,85731.38,2426.714783821989
323,78841.0,85738.22,2436.1805699276333
324,78841.0,85846.8,2814.0569692638824
325,78841.0,85746.36,2449.88759387574
326,78841.0,85712.2,2406.490390589582
327,78841.0,85809.08,2704.9735325354245
328,78841.0,85897.23,3214.9844898223037
329,78841.0,85729.31,2433.9599969115466
330,78841.0,85890.99,3173.5289393972635
331,78841.0,85827.4,2795.788846234149
332,78841.0,85778.68,2576.0507119043737
333,78841.0,85691.93,2634.5856525660865
334,78841.0,85649.21,2477.0367124139407
335,78841.0,85637.79,2978.0723590363896
336,78841.0,85634.7,2959.339810010184
337,78841.0,85640.41,2994.113636214507
338,78841.0,85510.47,2905.643830512952
339,78841.0,85374.24,2374.107866976647
340,78841.0,85465.72,2666.7451999042055
341,78841.0,85456.26,2623.24108120108
342,78841.0,85520.64,2966.6748808875045
343,78841.0,85361.6,2357.8339314898426
344,78841.0,85374.67,2495.549363842306
345,78841.0,85457.85,2925.0221699064855
346,78841.0,85322.56,2339.7311436672517
347,78841.0,85315.93,2327.5368011498917
348,78841.0,85441.99,2829.329557929535
349,78841.0,85408.42,2646.7930707163187
350,78841.0,85465.95,2975.9685915817067
351,78841.0,85429.84,2759.9452443697487
352,78841.0,85390.61,2562.5581910909405
353,78841.0,85354.81,2424.1648512759225
354,78841.0,85347.18,2400.547043631278
355,78841.0,85511.38,3284.162961728897
356,78841.0,85353.53,2420.050919637098
357,78841.0,85383.08,2529.873257814719
358,78841.0,85226.51,2440.4864041391174
359,78841.0,85224.12,2583.200392591103
360,78841.0,85342.55,3320.1343966195345
361,78841.0,85250.08,2717.807597117481
362,78841.0,85288.13,3128.31334055057
363,78841.0,85240.01,2812.206360859851
364,78841.0,85049.5,2211.96452973552
365,78841.0,85100.3,2337.2598499226838
366,78841.0,85158.88,2600.1582480201996
367,78841.0,85074.83,2261.080362382442
368,78841.0,85080.14,2274.820876597993
369,78841.0,85118.99,2408.8108617273706
370,78841.0,85090.49,2304.8861690817275
371,78841.0,85066.15,2241.148602409222
372,78841.0,85140.15,2504.2278165276234
373,78841.0,85214.69,2938.68916938189
374,78841.0,85130.42,2458.5510398927204
375,78841.0,84975.34,2216.562914956306
376,78841.0,85025.75,2383.8069475381835
377,78841.0,85035.24,2425.7415615923233
378,78841.0,84978.38,2223.7690490323725
379,78841.0,85097.25,2765.0430992859933
380,78841.0,85066.13,2581.7526528904878
381,78841.0,84936.64,2156.0910361020465
382,78841.0,85026.18,2452.309694137263
383,78841.0,85026.07,2451.7671353453607
384,78841.0,85051.58,2587.085155072395
385,78841.0,85147.1,3225.2453402881624
386,78841.0,84958.7,2199.1331051442553
387,78841.0,84944.68,2169.280404263873
388,78841.0,84908.04,2123.5048021722214
389,78841.0,85025.02,2563.870282966513
390,78841.0,84924.0,2151.6656831676273
391,78841.0,84911.87,2233.1928388870865
392,78841.0,84704.64,2137.8316188856106
393,78841.0,84777.92,2349.806420911641
394,78841.0,84839.4,2673.6084419768913
395,78841.0,84756.53,2265.5967236563583
396,78841.0,84772.77,2328.014135535376
397,78841.0,84885.69,2978.549252640292
398,78841.0,84814.97,2532.0581098817975
399,78841.0,84749.52,2241.75454589489
400,78841.0,84771.11,2321.189741503397
401,78841.0,84837.89,2664.427927285137
402,78841.0,84737.82,2206.352236043681
403,78841.0,84591.76,2136.0815306196873
404,78841.0,84763.37,2913.835497443467
405,78841.0,84719.77,2633.3347597042552
406,78841.0,84558.42,2104.0353156962383
407,78841.0,84643.67,2368.6608203622554
408,78841.0,84598.79,2192.3209015225225
409,78841.0,84538.02,2082.8451645271043
410,78841.0,84561.2,2125.170628919053
411,78841.0,84657.01,2528.3513712426616
412,78841.0,84565.92,2136.7699151530164
413,78841.0,84677.14,2649.555800468822
414,78841.0,84706.45,2842.3302411041104
415,78841.0,84455.4,2057.3751444130176
416,78841.0,84733.31,3668.1050173189983
417,78841.0,84378.64,2027.4231917347297
418,78841.0,84464.98,2307.821588521185
419,78841.0,84418.07,2116.747601673832
420,78841.0,84432.71,2167.3074823686907
421,78841.0,84404.21,2077.2723290873346
422,78841.0,84498.53,2490.105950668677
423,78841.0,84390.66,2173.8727031951457
424,78841.0,84437.42,2408.1951587918043
425,78841.0,84264.6,1954.4763953033507
426,78841.0,84320.84,2105.056945029797
427,78841.0,84107.54,2053.556011243212
428,78841.0,84331.77,3235.8925543554956
429,78841.0,84317.11,3123.2827067951525
430,78841.0,84485.03,4531.106388080179
431,78841.0,84134.92,2107.5486966347585
432,78841.0,84102.76,2047.4589282889908
433,78841.0,84231.76,2553.686996315624
434,78841.0,84211.82,2437.993886271036
435,78841.0,84133.01,2107.0274168250694
436,78841.0,84212.71,2442.927537904992
437,78841.0,84342.07,3339.596937075073
438,78841.0,84228.52,2534.1802351534557
439,78841.0,84141.45,2131.0248417751086
440,78841.0,84172.67,2245.2811979074622
441,78841.0,84219.52,2481.4103047674444
442,78841.0,84290.39,2946.186961827169
443,78841.0,84086.0,2029.6738256143124
444,78841.0,84094.63,2042.399062970859
445,78841.0,84187.36,2629.159528953477
446,78841.0,84140.01,2344.8681231682317
447,78841.0,84091.39,2124.385020435445
448,78841.0,84231.57,2938.973644992346
449,78841.0,84092.52,2128.508248335515
450,78841.0,84114.47,2218.520689467637
451,78841.0,84246.28,3049.299201091585
452,78841.0,84140.48,2347.3899043900487
453,78841.0,84106.15,2182.2418061491376
454,78841.0,84107.59,2188.337527264093
455,78841.0,84078.57,2081.334033423484
456,78841.0,84224.62,2887.988831437035
457,78841.0,84102.13,2165.640575936232
458,78841.0,84380.06,4158.495964075512
459,78841.0,84014.84,1976.2267522128163
460,78841.0,83943.46,1962.5355091428194
461,78841.0,84028.24,2291.6270613437146
462,78841.0,84127.13,2949.7255364703087
463,78841.0,84122.92,2917.905727044517
464,78841.0,83941.4,1958.4220663327376
465,78841.0,84007.87,2493.7345879324257
466,78841.0,83982.64,2335.947723747432
467,78841.0,83954.48,2180.9260172058225
468,78841.0,83953.17,2174.3332337091574
469,78841.0,83891.42,1940.0131322058912
470,78841.0,83927.96,2059.6154143309122
471,78841.0,84131.15,3431.203665397078
472,78841.0,83976.8,2604.7857198749857
473,78841.0,83832.94,1888.588430280642
474,78841.0,83853.63,2007.4939936259946
475,78841.0,83811.24,1870.3312844347531
476,78841.0,83832.6,1929.0505174800112
477,78841.0,83814.92,1878.847791556938
478,78841.0,83888.7,2177.551124311413
479,78841.0,84003.37,2964.0960318383068
480,78841.0,83995.92,2905.7258509377793
481,78841.0,83825.01,1905.6520954754303
482,78841.0,83689.64,1853.157324975705
483,78841.0,83814.0,2357.5740398840826
484,78841.0,83916.62,3104.848891978513
485,78841.0,83695.54,2567.199411141576
486,78841.0,83445.52,1948.3909159129544
487,78841.0,83578.14,2488.589519865387
488,78841.0,83363.16,1932.8010799214321
489,78841.0,83426.61,2110.177228877406
490,78841.0,83476.61,2363.305008570699
491,78841.0,83541.11,2790.0687001244505
492,78841.0,83413.33,2058.1856728044177
493,78841.0,83586.65,3136.6214931697036
494,78841.0,83319.26,1900.9165658447587
495,78841.0,83253.58,1845.8659689569922
496,78841.0,83127.98,1857.954185972226
497,78841.0,83207.06,2102.389495864939
498,78841.0,83229.47,2218.5152394738643
499,78841.0,83151.35,1899.442126366092
500,78841.0,83228.08,2244.672317225205
501,78841.0,83055.7,1831.2107078557772
502,78841.0,83198.4,2451.7335981634783
503,78841.0,83163.65,2233.5358676820533
504,78841.0,83226.2,2646.268838889346
505,78841.0,83284.46,3095.5613071726825
506,78841.0,83215.98,2775.613165417761
507,78841.0,83152.91,2330.385874732233
508,78841.0,83165.76,2414.402237416211
509,78351.0,82941.98,2026.2077380110256
510,78351.0,82966.55,2129.1071129665715
511,78351.0,83016.51,2403.097506586367
512,78351.0,83064.86,2729.829602185766
513,78351.0,83042.97,2575.8030480852476
514,78351.0,83064.0,2723.610679101022
515,78351.0,82905.18,1921.1839015134244
516,78351.0,82958.24,2091.6429679690905
517,78351.0,83035.91,2528.1678401921454
518,78351.0,82821.1,1877.6230110746862
519,78351.0,82860.46,1962.8676837317344
520,78351.0,82838.88,1906.5639635403547
521,78351.0,82970.08,2529.3764819565213
522,78351.0,83010.55,2818.633641240974
523,78351.0,82787.58,1861.6168338193538
524,78351.0,82777.42,1848.3281016402718
525,78351.0,83062.86,3576.177802790532
526,78351.0,82838.11,2011.2510448861315
527,78351.0,82719.1,1826.019153649531
528,78351.0,82751.26,1891.7585086235226
529,78351.0,82941.18,3039.7066557698154
530,78351.0,82858.23,2464.9976083541987
531,78351.0,82947.96,3145.3690471593764
532,78351.0,82847.28,2391.786463391882
533,78351.0,82861.94,2490.4063877531344
534,78351.0,82844.0,2370.4010358390983
535,78351.0,83014.74,3712.055439818057
536,78351.0,82759.07,1931.5690552637577
537,78351.0,82802.5,2125.1107659782742
538,78351.0,82719.46,1828.6067026923295
539,78351.0,82838.93,2337.8654827112114
540,78351.0,82704.58,1810.2477099317462
541,78351.0,82725.24,1845.6059097601021
542,78351.0,82829.15,2313.181072515168
543,78351.0,82863.96,2546.5891980919073
544,78351.0,82869.02,2582.668125420029
545,78351.0,82795.77,2119.130162008779
546,78351.0,82873.64,2616.029988244389
547,78351.0,82723.23,1841.1780092422273
548,78351.0,82874.99,2625.852025245301
549,78351.0,82703.94,1809.5123558739813
550,78351.0,82897.32,2795.0085592106166
551,78351.0,82833.51,2342.6395131961467
552,78351.0,82850.38,2454.224499622122
553,78351.0,82821.94,2270.19106044163
554,78351.0,82855.76,2491.161808060527
555,78351.0,82856.17,2494.0018916301055
556,78351.0,82819.76,2256.944166815212
557,78351.0,82667.98,1786.0338373846191
558,78351.0,82583.98,1787.2676340032444
559,78351.0,82518.96,1773.8031498859884
560,78351.0,82567.12,1890.547733575985
561,78351.0,82637.78,2245.3079498133325
562,78351.0,82651.59,2333.414241432758
563,78351.0,82486.28,1751.0956690084645
564,78351.0,82541.82,1897.889057970364
565,78351.0,82498.12,1768.8369818281244
566,78351.0,82493.0,1760.209927792418
567,78351.0,82336.88,1755.2577023377967
568,78351.0,82461.44,2272.8722464953653
569,78351.0,82419.82,2030.781092599743
570,78351.0,82422.14,2042.799787081693
571,78351.0,82424.32,2054.267914426554
572,78351.0,82427.57,2071.6729698580334
573,78351.0,82232.08,1782.0406284976114
574,78351.0,82312.19,2043.1032036852887
575,78351.0,82375.52,2423.2434833078455
576,78351.0,82442.94,2925.938163696864
577,78351.0,82244.86,1802.4784789480032
578,78351.0,82410.1,2671.6568365950843
579,78351.0,82342.06,2207.967838570484
580,78351.0,82470.37,3148.8595294907404
581,78351.0,82248.32,1809.5252844742224
582,78351.0,82254.92,1824.7118919119391
583,78351.0,82317.18,2068.559369769847
584,78351.0,82386.68,2500.8863514822706
585,78351.0,82329.56,2135.4430870856327
586,78351.0,82252.48,1818.833206184446
587,78351.0,82358.91,2312.834450158157
588,78351.0,82302.54,1996.4933876346015
589,78351.0,82409.28,2665.5148879302433
590,78351.0,82210.21,1967.159030791421
591,78351.0,82349.42,2870.6338728439737
592,78351.0,82222.65,2044.7473300971428
593,78351.0,82239.68,2136.9532634339503
594,78351.0,82179.84,1862.2303870749868
595,78351.0,82132.64,1761.5869424923642
596,78351.0,82232.03,2130.1761176062887
597,78351.0,82081.56,1732.8569294023607
598,78351.0,82220.36,2358.5192046680218
599,78351.0,82202.02,2236.840105184458
600,78351.0,82194.1,2186.957387824833
601,78351.0,82276.97,2777.2034602630342
602,78351.0,82209.91,2288.1789508275137
603,78351.0,82206.72,2267.2315342503043
604,78351.0,82253.6,2597.5955548673596
605,78351.0,82283.21,2826.4986345675316
606,78351.0,82125.05,1841.2915283637847
607,78351.0,82106.12,1781.9000033161742
608,78351.0,82288.72,2870.4508781793156
609,78351.0,82286.27,2850.859862684707
610,78351.0,82136.8,1886.7887207548376
611,78351.0,82312.06,3060.6331946051937
612,78351.0,82145.63,1949.4301817285848
613,78351.0,82272.95,2794.1565951611997
614,78351.0,82148.67,1964.2230584466045
615,78351.0,82092.95,1758.0004618137543
616,78351.0,82193.92,2222.2582820912676
617,78351.0,82106.41,1800.3019617370703
618,76449.0,81915.54,1865.204494543332
619,76449.0,81893.83,2058.3294543209677
620,76449.0,82034.31,2955.966210270785
621,76449.0,81942.46,2312.6114165679464
622,76449.0,81923.73,2205.4681577956426
623,76449.0,81907.76,2122.9123512074375
624,76449.0,82114.76,3618.391523114304
625,76449.0,81989.37,2620.7804322068614
626,76449.0,82043.91,3031.4022427706204
627,76449.0,82098.29,3477.902718462796
628,75662.0,81658.36,2028.8379493312088
629,75662.0,81790.36,2569.5043562460983
630,75662.0,81799.77,2629.1509397022783
631,75662.0,81800.16,2631.666448730488
632,75662.0,81888.85,3274.9324933284634
633,75662.0,81529.08,2068.9458579751004
634,75662.0,81762.74,3295.4329910322617
635,75662.0,81684.27,2726.2728094257445
636,75662.0,81652.29,2527.647092483722
637,75662.0,81543.85,2091.2021692381304
638,75662.0,81558.65,2408.002396786451
639,75662.0,81493.45,2131.8223122981244
640,75662.0,81477.07,2088.8522451626905
641,75662.0,81562.85,2430.7180814348135
642,75662.0,81470.51,2075.0225774358905
643,75662.0,81575.55,2819.3183837569495
644,75662.0,81496.76,2333.701495284028
645,75662.0,81490.66,2303.0865772311345
646,75662.0,81587.15,2902.03858467969
647,75662.0,81447.76,2125.1068950891754
648,75662.0,81534.11,2545.1190954452404
649,75662.0,81401.32,2708.6975396326775
650,75662.0,81461.1,3123.632576784196
651,75662.0,81501.27,3432.8935018509537
652,75662.0,81311.89,2247.462123791809
653,75662.0,81291.1,2179.176860165046
654,75662.0,81435.55,2938.5876542167584
655,75662.0,81496.0,3391.216533304468
656,75662.0,81391.48,2647.111932928894
657,75662.0,81365.5,2495.876969821399
658,75662.0,81274.49,2137.6233734612083
659,75662.0,81182.0,2076.675704051545
660,75662.0,81474.09,3790.25819619698
661,75662.0,81216.82,2148.3111825267997
662,75662.0,81232.98,2199.565631958485
663,75662.0,81250.13,2265.329082410801
664,75662.0,81368.91,2963.095808372716
665,75662.0,81220.24,2158.2506810897203
666,75662.0,81254.44,2283.5842565952535
667,75662.0,81295.0,2485.603225363894
668,75662.0,81306.91,2554.139093113313
669,75662.0,81198.83,2104.422217568989
670,75662.0,81329.52,2801.938281067071
671,75662.0,81313.4,2834.1020490170117
672,75662.0,81229.44,2995.2847129305005
673,75662.0,81086.67,2165.561326699609
674,75662.0,81083.8,2155.3132374472048
675,75662.0,80949.32,2012.1888422734326
676,75662.0,80975.19,2062.888970092499
677,75662.0,80884.44,1976.597741759125
678,75662.0,81041.02,2679.2608885076625
